Entity,Code,Year,Corruption Perception Index - Transparency International (2018).x,Share of the population in extreme poverty.x,Corruption Perception Index - Transparency International (2018).y,Share of the population in extreme poverty.y,Oil production (TWh).x,HAQ Index (IHME (2017)).x,Gender Inequality Index (Human Development Report (2015)).x,GDP per capita (constant 2015 US$).x,freeexpr_bti.x,electfreefair_bti.x,"Foreign direct investment, net outflows (% of GDP).x","Foreign direct investment, net inflows (% of GDP).x",Birth rate - Sex: all - Age: all - Variant: estimates.x,Deaths - Cardiovascular diseases - Sex: Both - Age: Age-standardized (Rate).x,Oil production (TWh).y,HAQ Index (IHME (2017)).y,Gender Inequality Index (Human Development Report (2015)).y,GDP per capita (constant 2015 US$).y,freeexpr_bti.y,electfreefair_bti.y,"Foreign direct investment, net outflows (% of GDP).y","Foreign direct investment, net inflows (% of GDP).y",Birth rate - Sex: all - Age: all - Variant: estimates.y,Deaths - Cardiovascular diseases - Sex: Both - Age: Age-standardized (Rate).y
Libya,LBY,1942,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,1943,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,1944,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,1945,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,1946,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,1947,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,1948,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,1949,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,1950,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,46.97200012207031,NA,0,NA,NA,NA,NA,NA,NA,NA,46.97200012207031,NA
Libya,LBY,1951,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,47.104000091552734,NA,0,NA,NA,NA,NA,NA,NA,NA,47.104000091552734,NA
Libya,LBY,1952,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,47.29800033569336,NA,0,NA,NA,NA,NA,NA,NA,NA,47.29800033569336,NA
Libya,LBY,1953,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,47.9379997253418,NA,0,NA,NA,NA,NA,NA,NA,NA,47.9379997253418,NA
Libya,LBY,1954,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,48.40700149536133,NA,0,NA,NA,NA,NA,NA,NA,NA,48.40700149536133,NA
Libya,LBY,1955,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,48.93399810791016,NA,0,NA,NA,NA,NA,NA,NA,NA,48.93399810791016,NA
Libya,LBY,1956,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,49.43899917602539,NA,0,NA,NA,NA,NA,NA,NA,NA,49.43899917602539,NA
Libya,LBY,1957,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,49.87799835205078,NA,0,NA,NA,NA,NA,NA,NA,NA,49.87799835205078,NA
Libya,LBY,1958,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,50.21099853515625,NA,0,NA,NA,NA,NA,NA,NA,NA,50.21099853515625,NA
Libya,LBY,1959,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,50.305999755859375,NA,0,NA,NA,NA,NA,NA,NA,NA,50.305999755859375,NA
Libya,LBY,1960,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,50.4630012512207,NA,0,NA,NA,NA,NA,NA,NA,NA,50.4630012512207,NA
Libya,LBY,1961,NA,NA,NA,NA,10.18787956237793,NA,NA,NA,NA,NA,NA,NA,50.733001708984375,NA,10.18787956237793,NA,NA,NA,NA,NA,NA,NA,50.733001708984375,NA
Libya,LBY,1962,NA,NA,NA,NA,102.12303161621094,NA,NA,NA,NA,NA,NA,NA,51.125,NA,102.12303161621094,NA,NA,NA,NA,NA,NA,NA,51.125,NA
Libya,LBY,1963,NA,NA,NA,NA,259.0233459472656,NA,NA,NA,NA,NA,NA,NA,51.69100189208984,NA,259.0233459472656,NA,NA,NA,NA,NA,NA,NA,51.69100189208984,NA
Libya,LBY,1964,NA,NA,NA,NA,481.586669921875,NA,NA,NA,NA,NA,NA,NA,51.96200180053711,NA,481.586669921875,NA,NA,NA,NA,NA,NA,NA,51.96200180053711,NA
Libya,LBY,1965,NA,NA,NA,NA,674.3280029296875,NA,NA,NA,NA,NA,NA,NA,51.922000885009766,NA,674.3280029296875,NA,NA,NA,NA,NA,NA,NA,51.922000885009766,NA
Libya,LBY,1966,NA,NA,NA,NA,833.5136108398436,NA,NA,NA,NA,NA,NA,NA,51.194000244140625,NA,833.51361083984375,NA,NA,NA,NA,NA,NA,NA,51.194000244140625,NA
Libya,LBY,1967,NA,NA,NA,NA,957.87738037109375,NA,NA,NA,NA,NA,NA,NA,49.917999267578125,NA,957.87738037109375,NA,NA,NA,NA,NA,NA,NA,49.917999267578125,NA
Libya,LBY,1968,NA,NA,NA,NA,1440.4754638671875,NA,NA,NA,NA,NA,NA,NA,48.64300155639648,NA,1440.4754638671875,NA,NA,NA,NA,NA,NA,NA,48.64300155639648,NA
Libya,LBY,1969,NA,NA,NA,NA,1717.878173828125,NA,NA,NA,NA,NA,NA,NA,47.50299835205078,NA,1717.878173828125,NA,NA,NA,NA,NA,NA,NA,47.50299835205078,NA
Libya,LBY,1970,NA,NA,NA,NA,1855.5074462890625,NA,NA,NA,NA,NA,NA,NA,46.40399932861328,NA,1855.5074462890625,NA,NA,NA,NA,NA,NA,NA,46.40399932861328,NA
Libya,LBY,1971,NA,NA,NA,NA,1519.8570556640625,NA,NA,NA,NA,NA,NA,NA,45.479000091552734,NA,1519.8570556640625,NA,NA,NA,NA,NA,NA,NA,45.479000091552734,NA
Libya,LBY,1972,NA,NA,NA,NA,1242.3125,NA,NA,NA,NA,NA,NA,NA,44.26300048828125,NA,1242.3125,NA,NA,NA,NA,NA,NA,NA,44.26300048828125,NA
Libya,LBY,1973,NA,NA,NA,NA,1216.877197265625,NA,NA,NA,NA,NA,NA,NA,43.391998291015625,NA,1216.877197265625,NA,NA,NA,NA,NA,NA,NA,43.391998291015625,NA
Libya,LBY,1974,NA,NA,NA,NA,855.80133056640625,NA,NA,NA,NA,NA,NA,NA,43.3489990234375,NA,855.80133056640625,NA,NA,NA,NA,NA,NA,NA,43.3489990234375,NA
Libya,LBY,1975,NA,NA,NA,NA,831.9149780273436,NA,NA,NA,NA,NA,NA,NA,42.58100128173828,NA,831.91497802734375,NA,NA,NA,NA,NA,NA,NA,42.58100128173828,NA
Libya,LBY,1976,NA,NA,NA,NA,1087.3123779296875,NA,NA,NA,NA,NA,NA,NA,41.88999938964844,NA,1087.3123779296875,NA,NA,NA,NA,NA,NA,NA,41.88999938964844,NA
Libya,LBY,1977,NA,NA,NA,NA,1158.6451416015625,NA,NA,NA,NA,NA,NA,NA,41.25400161743164,NA,1158.6451416015625,NA,NA,NA,NA,NA,NA,NA,41.25400161743164,NA
Libya,LBY,1978,NA,NA,NA,NA,1112.3861083984375,NA,NA,NA,NA,NA,NA,NA,40.698001861572266,NA,1112.3861083984375,NA,NA,NA,NA,NA,NA,NA,40.698001861572266,NA
Libya,LBY,1979,NA,NA,NA,NA,1175.4906005859375,NA,NA,NA,NA,NA,NA,NA,40.141998291015625,NA,1175.4906005859375,NA,NA,NA,NA,NA,NA,NA,40.141998291015625,NA
Libya,LBY,1980,NA,NA,NA,NA,1026.780517578125,NA,NA,NA,NA,NA,NA,NA,38.54499816894531,NA,1026.780517578125,NA,NA,NA,NA,NA,NA,NA,38.54499816894531,NA
Libya,LBY,1981,NA,NA,NA,NA,687.5084228515625,NA,NA,NA,NA,NA,NA,NA,37.12799835205078,NA,687.5084228515625,NA,NA,NA,NA,NA,NA,NA,37.12799835205078,NA
Libya,LBY,1982,NA,NA,NA,NA,644.2255859375,NA,NA,NA,NA,NA,NA,NA,36.3380012512207,NA,644.2255859375,NA,NA,NA,NA,NA,NA,NA,36.3380012512207,NA
Libya,LBY,1983,NA,NA,NA,NA,631.85296630859375,NA,NA,NA,NA,NA,NA,NA,35.55099868774414,NA,631.85296630859375,NA,NA,NA,NA,NA,NA,NA,35.55099868774414,NA
Libya,LBY,1984,NA,NA,NA,NA,561.0721435546875,NA,NA,NA,NA,NA,NA,NA,34.79199981689453,NA,561.0721435546875,NA,NA,NA,NA,NA,NA,NA,34.79199981689453,NA
Libya,LBY,1985,NA,NA,NA,NA,562.78753662109375,NA,NA,NA,NA,NA,NA,NA,34.356998443603516,NA,562.78753662109375,NA,NA,NA,NA,NA,NA,NA,34.356998443603516,NA
Libya,LBY,1986,NA,NA,NA,NA,583.76568603515625,NA,NA,NA,NA,NA,NA,NA,33.680999755859375,NA,583.76568603515625,NA,NA,NA,NA,NA,NA,NA,33.680999755859375,NA
Libya,LBY,1987,NA,NA,NA,NA,550.04925537109375,NA,NA,NA,NA,NA,NA,NA,32.85200119018555,NA,550.04925537109375,NA,NA,NA,NA,NA,NA,NA,32.85200119018555,NA
Libya,LBY,1988,NA,NA,NA,NA,578.15985107421875,NA,NA,NA,NA,NA,NA,NA,31.85099983215332,NA,578.15985107421875,NA,NA,NA,NA,NA,NA,NA,31.85099983215332,NA
Libya,LBY,1989,NA,NA,NA,NA,638.315673828125,NA,NA,NA,NA,NA,NA,NA,30.69499969482422,NA,638.315673828125,NA,NA,NA,NA,NA,NA,NA,30.69499969482422,NA
Libya,LBY,1990,NA,NA,NA,NA,782.02490234375,60,NA,NA,NA,NA,0.36410996317863464,0.5498304963111877,29.479000091552734,318.49,782.02490234375,60,NA,NA,NA,NA,0.36410996317863464,0.5498304963111877,29.479000091552734,318.49
Libya,LBY,1991,NA,NA,NA,NA,789.593017578125,NA,NA,NA,NA,NA,0.543314516544342,0.28724414110183716,28.253000259399418,311.25,789.593017578125,NA,NA,NA,NA,NA,0.543314516544342,0.28724414110183716,28.253000259399418,311.25
Libya,LBY,1992,NA,NA,NA,NA,810.6005249023436,NA,NA,NA,NA,NA,-0.4444714784622192,0.29247063398361206,27.111000061035156,298.92,810.60052490234375,NA,NA,NA,NA,NA,-0.4444714784622192,0.29247063398361206,27.111000061035156,298.92
Libya,LBY,1993,NA,NA,NA,NA,768.99749755859375,NA,NA,NA,NA,NA,-1.5635906457901,0.189688503742218,25.933000564575195,293.02,768.99749755859375,NA,NA,NA,NA,NA,-1.5635906457901,0.189688503742218,25.933000564575195,293.02
